,model_name,frame_number,people,error,perc_error
2353,ssd_mobilenet_docker,764.0,3,4,0.5714285714285714
2354,ssd_mobilenet_docker,765.0,1,6,0.8571428571428571
2355,ssd_mobilenet_docker,766.0,2,5,0.7142857142857143
2356,ssd_mobilenet_docker,767.0,2,5,0.7142857142857143
2357,ssd_mobilenet_docker,768.0,2,5,0.7142857142857143
2358,ssd_mobilenet_docker,769.0,3,4,0.5714285714285714
2359,ssd_mobilenet_docker,770.0,3,4,0.5714285714285714
2360,ssd_mobilenet_docker,771.0,4,3,0.42857142857142855
2361,ssd_mobilenet_docker,772.0,5,2,0.2857142857142857
2362,ssd_mobilenet_docker,773.0,6,1,0.14285714285714285
2363,ssd_mobilenet_docker,774.0,7,0,0.0
2364,ssd_mobilenet_docker,775.0,7,0,0.0
2365,ssd_mobilenet_docker,776.0,6,1,0.14285714285714285
2366,ssd_mobilenet_docker,777.0,7,0,0.0
2367,ssd_mobilenet_docker,778.0,6,1,0.14285714285714285
2368,ssd_mobilenet_docker,779.0,5,2,0.2857142857142857
2369,ssd_mobilenet_docker,780.0,5,2,0.2857142857142857
2370,ssd_mobilenet_docker,781.0,5,2,0.2857142857142857
2371,ssd_mobilenet_docker,782.0,7,0,0.0
2372,ssd_mobilenet_docker,783.0,8,1,0.14285714285714285
2373,ssd_mobilenet_docker,784.0,7,0,0.0
2374,ssd_mobilenet_docker,785.0,8,1,0.14285714285714285
2375,ssd_mobilenet_docker,786.0,5,2,0.2857142857142857
2376,ssd_mobilenet_docker,787.0,5,2,0.2857142857142857
2377,ssd_mobilenet_docker,788.0,5,2,0.2857142857142857
2378,ssd_mobilenet_docker,789.0,4,3,0.42857142857142855
2379,ssd_mobilenet_docker,790.0,3,4,0.5714285714285714
2380,ssd_mobilenet_docker,791.0,5,2,0.2857142857142857
2381,ssd_mobilenet_docker,792.0,5,2,0.2857142857142857
2382,ssd_mobilenet_docker,793.0,5,2,0.2857142857142857
2383,ssd_mobilenet_docker,794.0,5,2,0.2857142857142857
2384,ssd_mobilenet_docker,795.0,6,1,0.14285714285714285
2385,ssd_mobilenet_v1_0.75_depth_coco,1.0,5,2,0.6666666666666666
2386,ssd_mobilenet_v1_0.75_depth_coco,2.0,4,1,0.3333333333333333
2387,ssd_mobilenet_v1_0.75_depth_coco,3.0,6,3,1.0
2388,ssd_mobilenet_v1_0.75_depth_coco,4.0,3,0,0.0
2389,ssd_mobilenet_v1_0.75_depth_coco,5.0,5,2,0.6666666666666666
2390,ssd_mobilenet_v1_0.75_depth_coco,6.0,4,1,0.3333333333333333
2391,ssd_mobilenet_v1_0.75_depth_coco,7.0,4,1,0.3333333333333333
2392,ssd_mobilenet_v1_0.75_depth_coco,8.0,6,3,1.0
2393,ssd_mobilenet_v1_0.75_depth_coco,9.0,5,2,0.6666666666666666
2394,ssd_mobilenet_v1_0.75_depth_coco,10.0,5,2,0.6666666666666666
2395,ssd_mobilenet_v1_0.75_depth_coco,11.0,5,2,0.6666666666666666
2396,ssd_mobilenet_v1_0.75_depth_coco,12.0,5,2,0.6666666666666666
2397,ssd_mobilenet_v1_0.75_depth_coco,13.0,5,2,0.6666666666666666
2398,ssd_mobilenet_v1_0.75_depth_coco,14.0,6,3,1.0
2399,ssd_mobilenet_v1_0.75_depth_coco,15.0,7,4,1.3333333333333333
2400,ssd_mobilenet_v1_0.75_depth_coco,16.0,6,3,1.0
2401,ssd_mobilenet_v1_0.75_depth_coco,17.0,8,4,1.0
2402,ssd_mobilenet_v1_0.75_depth_coco,18.0,6,2,0.5
2403,ssd_mobilenet_v1_0.75_depth_coco,19.0,5,1,0.25
2404,ssd_mobilenet_v1_0.75_depth_coco,20.0,9,5,1.25
2405,ssd_mobilenet_v1_0.75_depth_coco,21.0,5,1,0.25
2406,ssd_mobilenet_v1_0.75_depth_coco,22.0,8,3,0.6
2407,ssd_mobilenet_v1_0.75_depth_coco,23.0,6,1,0.2
2408,ssd_mobilenet_v1_0.75_depth_coco,24.0,5,0,0.0
2409,ssd_mobilenet_v1_0.75_depth_coco,25.0,5,0,0.0
2410,ssd_mobilenet_v1_0.75_depth_coco,26.0,5,0,0.0
2411,ssd_mobilenet_v1_0.75_depth_coco,27.0,4,1,0.2
2412,ssd_mobilenet_v1_0.75_depth_coco,28.0,5,0,0.0
2413,ssd_mobilenet_v1_0.75_depth_coco,29.0,6,1,0.2
2414,ssd_mobilenet_v1_0.75_depth_coco,30.0,8,3,0.6
2415,ssd_mobilenet_v1_0.75_depth_coco,31.0,4,1,0.2
2416,ssd_mobilenet_v1_0.75_depth_coco,32.0,4,1,0.2
2417,ssd_mobilenet_v1_0.75_depth_coco,33.0,4,1,0.2
2418,ssd_mobilenet_v1_0.75_depth_coco,34.0,3,2,0.4
2419,ssd_mobilenet_v1_0.75_depth_coco,35.0,3,2,0.4
2420,ssd_mobilenet_v1_0.75_depth_coco,36.0,3,2,0.4
2421,ssd_mobilenet_v1_0.75_depth_coco,37.0,4,1,0.2
2422,ssd_mobilenet_v1_0.75_depth_coco,38.0,4,1,0.2
2423,ssd_mobilenet_v1_0.75_depth_coco,39.0,5,0,0.0
2424,ssd_mobilenet_v1_0.75_depth_coco,40.0,5,0,0.0
2425,ssd_mobilenet_v1_0.75_depth_coco,41.0,5,1,0.16666666666666666
2426,ssd_mobilenet_v1_0.75_depth_coco,42.0,5,1,0.16666666666666666
2427,ssd_mobilenet_v1_0.75_depth_coco,43.0,6,0,0.0
2428,ssd_mobilenet_v1_0.75_depth_coco,44.0,6,0,0.0
2429,ssd_mobilenet_v1_0.75_depth_coco,45.0,7,1,0.16666666666666666
2430,ssd_mobilenet_v1_0.75_depth_coco,46.0,8,2,0.3333333333333333
2431,ssd_mobilenet_v1_0.75_depth_coco,47.0,6,0,0.0
2432,ssd_mobilenet_v1_0.75_depth_coco,48.0,6,0,0.0
2433,ssd_mobilenet_v1_0.75_depth_coco,49.0,7,1,0.16666666666666666
2434,ssd_mobilenet_v1_0.75_depth_coco,50.0,7,1,0.16666666666666666
2435,ssd_mobilenet_v1_0.75_depth_coco,51.0,6,0,0.0
2436,ssd_mobilenet_v1_0.75_depth_coco,52.0,5,1,0.16666666666666666
2437,ssd_mobilenet_v1_0.75_depth_coco,53.0,6,0,0.0
2438,ssd_mobilenet_v1_0.75_depth_coco,54.0,6,0,0.0
2439,ssd_mobilenet_v1_0.75_depth_coco,55.0,6,0,0.0
2440,ssd_mobilenet_v1_0.75_depth_coco,56.0,6,0,0.0
2441,ssd_mobilenet_v1_0.75_depth_coco,57.0,6,0,0.0
2442,ssd_mobilenet_v1_0.75_depth_coco,58.0,7,1,0.16666666666666666
2443,ssd_mobilenet_v1_0.75_depth_coco,59.0,5,1,0.16666666666666666
2444,ssd_mobilenet_v1_0.75_depth_coco,60.0,6,0,0.0
2445,ssd_mobilenet_v1_0.75_depth_coco,61.0,5,1,0.16666666666666666
2446,ssd_mobilenet_v1_0.75_depth_coco,62.0,7,1,0.16666666666666666
2447,ssd_mobilenet_v1_0.75_depth_coco,63.0,6,0,0.0
2448,ssd_mobilenet_v1_0.75_depth_coco,64.0,8,2,0.3333333333333333
2449,ssd_mobilenet_v1_0.75_depth_coco,65.0,7,1,0.16666666666666666
2450,ssd_mobilenet_v1_0.75_depth_coco,66.0,7,1,0.16666666666666666
2451,ssd_mobilenet_v1_0.75_depth_coco,67.0,7,1,0.16666666666666666
2452,ssd_mobilenet_v1_0.75_depth_coco,68.0,9,3,0.5
2453,ssd_mobilenet_v1_0.75_depth_coco,69.0,7,1,0.16666666666666666
2454,ssd_mobilenet_v1_0.75_depth_coco,70.0,8,2,0.3333333333333333
2455,ssd_mobilenet_v1_0.75_depth_coco,71.0,7,1,0.16666666666666666
2456,ssd_mobilenet_v1_0.75_depth_coco,72.0,7,1,0.16666666666666666
2457,ssd_mobilenet_v1_0.75_depth_coco,73.0,7,1,0.16666666666666666
2458,ssd_mobilenet_v1_0.75_depth_coco,74.0,6,0,0.0
2459,ssd_mobilenet_v1_0.75_depth_coco,75.0,7,1,0.16666666666666666
2460,ssd_mobilenet_v1_0.75_depth_coco,76.0,7,1,0.16666666666666666
2461,ssd_mobilenet_v1_0.75_depth_coco,77.0,6,0,0.0
2462,ssd_mobilenet_v1_0.75_depth_coco,78.0,7,1,0.16666666666666666
2463,ssd_mobilenet_v1_0.75_depth_coco,79.0,6,0,0.0
2464,ssd_mobilenet_v1_0.75_depth_coco,80.0,8,2,0.3333333333333333
2465,ssd_mobilenet_v1_0.75_depth_coco,81.0,8,2,0.3333333333333333
2466,ssd_mobilenet_v1_0.75_depth_coco,82.0,7,1,0.16666666666666666
2467,ssd_mobilenet_v1_0.75_depth_coco,83.0,9,3,0.5
2468,ssd_mobilenet_v1_0.75_depth_coco,84.0,9,3,0.5
2469,ssd_mobilenet_v1_0.75_depth_coco,85.0,8,2,0.3333333333333333
2470,ssd_mobilenet_v1_0.75_depth_coco,86.0,8,2,0.3333333333333333
2471,ssd_mobilenet_v1_0.75_depth_coco,87.0,7,1,0.16666666666666666
2472,ssd_mobilenet_v1_0.75_depth_coco,88.0,7,1,0.16666666666666666
2473,ssd_mobilenet_v1_0.75_depth_coco,89.0,10,4,0.6666666666666666
2474,ssd_mobilenet_v1_0.75_depth_coco,90.0,9,3,0.5
2475,ssd_mobilenet_v1_0.75_depth_coco,91.0,9,3,0.5
2476,ssd_mobilenet_v1_0.75_depth_coco,92.0,9,3,0.5
2477,ssd_mobilenet_v1_0.75_depth_coco,93.0,8,2,0.3333333333333333
2478,ssd_mobilenet_v1_0.75_depth_coco,94.0,7,1,0.16666666666666666
2479,ssd_mobilenet_v1_0.75_depth_coco,95.0,10,4,0.6666666666666666
2480,ssd_mobilenet_v1_0.75_depth_coco,96.0,9,3,0.5
2481,ssd_mobilenet_v1_0.75_depth_coco,97.0,8,2,0.3333333333333333
2482,ssd_mobilenet_v1_0.75_depth_coco,98.0,7,1,0.16666666666666666
2483,ssd_mobilenet_v1_0.75_depth_coco,99.0,8,2,0.3333333333333333
2484,ssd_mobilenet_v1_0.75_depth_coco,100.0,8,2,0.3333333333333333
2485,ssd_mobilenet_v1_0.75_depth_coco,101.0,8,2,0.3333333333333333
2486,ssd_mobilenet_v1_0.75_depth_coco,102.0,6,0,0.0
2487,ssd_mobilenet_v1_0.75_depth_coco,103.0,7,1,0.16666666666666666
2488,ssd_mobilenet_v1_0.75_depth_coco,104.0,7,1,0.16666666666666666
2489,ssd_mobilenet_v1_0.75_depth_coco,105.0,7,1,0.16666666666666666
2490,ssd_mobilenet_v1_0.75_depth_coco,106.0,8,2,0.3333333333333333
2491,ssd_mobilenet_v1_0.75_depth_coco,107.0,6,0,0.0
2492,ssd_mobilenet_v1_0.75_depth_coco,108.0,6,0,0.0
2493,ssd_mobilenet_v1_0.75_depth_coco,109.0,7,1,0.16666666666666666
2494,ssd_mobilenet_v1_0.75_depth_coco,110.0,5,1,0.16666666666666666
2495,ssd_mobilenet_v1_0.75_depth_coco,111.0,7,1,0.16666666666666666
2496,ssd_mobilenet_v1_0.75_depth_coco,112.0,8,2,0.3333333333333333
2497,ssd_mobilenet_v1_0.75_depth_coco,113.0,7,1,0.16666666666666666
2498,ssd_mobilenet_v1_0.75_depth_coco,114.0,7,1,0.16666666666666666
2499,ssd_mobilenet_v1_0.75_depth_coco,115.0,7,1,0.16666666666666666
2500,ssd_mobilenet_v1_0.75_depth_coco,116.0,10,3,0.42857142857142855
2501,ssd_mobilenet_v1_0.75_depth_coco,117.0,10,3,0.42857142857142855
2502,ssd_mobilenet_v1_0.75_depth_coco,118.0,11,4,0.5714285714285714
2503,ssd_mobilenet_v1_0.75_depth_coco,119.0,10,3,0.42857142857142855
2504,ssd_mobilenet_v1_0.75_depth_coco,120.0,9,2,0.2857142857142857
2505,ssd_mobilenet_v1_0.75_depth_coco,121.0,11,4,0.5714285714285714
2506,ssd_mobilenet_v1_0.75_depth_coco,122.0,10,3,0.42857142857142855
2507,ssd_mobilenet_v1_0.75_depth_coco,123.0,11,4,0.5714285714285714
2508,ssd_mobilenet_v1_0.75_depth_coco,124.0,10,3,0.42857142857142855
2509,ssd_mobilenet_v1_0.75_depth_coco,125.0,8,1,0.14285714285714285
2510,ssd_mobilenet_v1_0.75_depth_coco,126.0,11,4,0.5714285714285714
2511,ssd_mobilenet_v1_0.75_depth_coco,127.0,13,6,0.8571428571428571
2512,ssd_mobilenet_v1_0.75_depth_coco,128.0,12,5,0.7142857142857143
2513,ssd_mobilenet_v1_0.75_depth_coco,129.0,13,6,0.8571428571428571
2514,ssd_mobilenet_v1_0.75_depth_coco,130.0,13,6,0.8571428571428571
2515,ssd_mobilenet_v1_0.75_depth_coco,131.0,9,2,0.2857142857142857
2516,ssd_mobilenet_v1_0.75_depth_coco,132.0,8,1,0.14285714285714285
2517,ssd_mobilenet_v1_0.75_depth_coco,133.0,8,0,0.0
2518,ssd_mobilenet_v1_0.75_depth_coco,134.0,9,1,0.125
2519,ssd_mobilenet_v1_0.75_depth_coco,135.0,9,1,0.125
2520,ssd_mobilenet_v1_0.75_depth_coco,136.0,11,3,0.375
2521,ssd_mobilenet_v1_0.75_depth_coco,137.0,8,0,0.0
2522,ssd_mobilenet_v1_0.75_depth_coco,138.0,9,1,0.125
2523,ssd_mobilenet_v1_0.75_depth_coco,139.0,6,2,0.25
2524,ssd_mobilenet_v1_0.75_depth_coco,140.0,10,2,0.25
2525,ssd_mobilenet_v1_0.75_depth_coco,141.0,10,2,0.25
2526,ssd_mobilenet_v1_0.75_depth_coco,142.0,11,3,0.375
2527,ssd_mobilenet_v1_0.75_depth_coco,143.0,13,5,0.625
2528,ssd_mobilenet_v1_0.75_depth_coco,144.0,9,1,0.125
2529,ssd_mobilenet_v1_0.75_depth_coco,145.0,11,3,0.375
2530,ssd_mobilenet_v1_0.75_depth_coco,146.0,13,5,0.625
2531,ssd_mobilenet_v1_0.75_depth_coco,147.0,10,2,0.25
2532,ssd_mobilenet_v1_0.75_depth_coco,148.0,9,2,0.2857142857142857
2533,ssd_mobilenet_v1_0.75_depth_coco,149.0,9,2,0.2857142857142857
2534,ssd_mobilenet_v1_0.75_depth_coco,150.0,8,1,0.14285714285714285
2535,ssd_mobilenet_v1_0.75_depth_coco,151.0,9,2,0.2857142857142857
2536,ssd_mobilenet_v1_0.75_depth_coco,152.0,11,4,0.5714285714285714
2537,ssd_mobilenet_v1_0.75_depth_coco,153.0,11,4,0.5714285714285714
2538,ssd_mobilenet_v1_0.75_depth_coco,154.0,10,3,0.42857142857142855
2539,ssd_mobilenet_v1_0.75_depth_coco,155.0,8,1,0.14285714285714285
2540,ssd_mobilenet_v1_0.75_depth_coco,156.0,8,1,0.14285714285714285
2541,ssd_mobilenet_v1_0.75_depth_coco,157.0,9,2,0.2857142857142857
2542,ssd_mobilenet_v1_0.75_depth_coco,158.0,11,4,0.5714285714285714
2543,ssd_mobilenet_v1_0.75_depth_coco,159.0,10,3,0.42857142857142855
2544,ssd_mobilenet_v1_0.75_depth_coco,160.0,9,2,0.2857142857142857
2545,ssd_mobilenet_v1_0.75_depth_coco,161.0,7,0,0.0
2546,ssd_mobilenet_v1_0.75_depth_coco,162.0,6,1,0.14285714285714285
2547,ssd_mobilenet_v1_0.75_depth_coco,163.0,7,0,0.0
2548,ssd_mobilenet_v1_0.75_depth_coco,164.0,7,0,0.0
2549,ssd_mobilenet_v1_0.75_depth_coco,165.0,6,1,0.14285714285714285
2550,ssd_mobilenet_v1_0.75_depth_coco,166.0,9,2,0.2857142857142857
2551,ssd_mobilenet_v1_0.75_depth_coco,167.0,9,2,0.2857142857142857
2552,ssd_mobilenet_v1_0.75_depth_coco,168.0,9,2,0.2857142857142857
2553,ssd_mobilenet_v1_0.75_depth_coco,169.0,9,2,0.2857142857142857
2554,ssd_mobilenet_v1_0.75_depth_coco,170.0,9,2,0.2857142857142857
2555,ssd_mobilenet_v1_0.75_depth_coco,171.0,8,1,0.14285714285714285
2556,ssd_mobilenet_v1_0.75_depth_coco,172.0,8,1,0.14285714285714285
2557,ssd_mobilenet_v1_0.75_depth_coco,173.0,12,5,0.7142857142857143
2558,ssd_mobilenet_v1_0.75_depth_coco,174.0,12,5,0.7142857142857143
2559,ssd_mobilenet_v1_0.75_depth_coco,175.0,11,4,0.5714285714285714
2560,ssd_mobilenet_v1_0.75_depth_coco,176.0,11,4,0.5714285714285714
2561,ssd_mobilenet_v1_0.75_depth_coco,177.0,7,0,0.0
2562,ssd_mobilenet_v1_0.75_depth_coco,178.0,9,2,0.2857142857142857
2563,ssd_mobilenet_v1_0.75_depth_coco,179.0,9,2,0.2857142857142857
2564,ssd_mobilenet_v1_0.75_depth_coco,180.0,7,0,0.0
2565,ssd_mobilenet_v1_0.75_depth_coco,181.0,8,1,0.14285714285714285
2566,ssd_mobilenet_v1_0.75_depth_coco,182.0,8,1,0.14285714285714285
2567,ssd_mobilenet_v1_0.75_depth_coco,183.0,10,3,0.42857142857142855
2568,ssd_mobilenet_v1_0.75_depth_coco,184.0,8,1,0.14285714285714285
2569,ssd_mobilenet_v1_0.75_depth_coco,185.0,9,2,0.2857142857142857
2570,ssd_mobilenet_v1_0.75_depth_coco,186.0,7,0,0.0
2571,ssd_mobilenet_v1_0.75_depth_coco,187.0,8,1,0.14285714285714285
2572,ssd_mobilenet_v1_0.75_depth_coco,188.0,8,1,0.14285714285714285
2573,ssd_mobilenet_v1_0.75_depth_coco,189.0,10,3,0.42857142857142855
2574,ssd_mobilenet_v1_0.75_depth_coco,190.0,12,5,0.7142857142857143
2575,ssd_mobilenet_v1_0.75_depth_coco,191.0,11,4,0.5714285714285714
2576,ssd_mobilenet_v1_0.75_depth_coco,192.0,9,2,0.2857142857142857
2577,ssd_mobilenet_v1_0.75_depth_coco,193.0,9,2,0.2857142857142857
2578,ssd_mobilenet_v1_0.75_depth_coco,194.0,10,3,0.42857142857142855
2579,ssd_mobilenet_v1_0.75_depth_coco,195.0,9,2,0.2857142857142857
2580,ssd_mobilenet_v1_0.75_depth_coco,196.0,8,1,0.14285714285714285
2581,ssd_mobilenet_v1_0.75_depth_coco,197.0,8,1,0.14285714285714285
2582,ssd_mobilenet_v1_0.75_depth_coco,198.0,10,3,0.42857142857142855
2583,ssd_mobilenet_v1_0.75_depth_coco,199.0,11,4,0.5714285714285714
2584,ssd_mobilenet_v1_0.75_depth_coco,200.0,11,4,0.5714285714285714
2585,ssd_mobilenet_v1_0.75_depth_coco,201.0,9,2,0.2857142857142857
2586,ssd_mobilenet_v1_0.75_depth_coco,202.0,10,3,0.42857142857142855
2587,ssd_mobilenet_v1_0.75_depth_coco,203.0,14,7,1.0
2588,ssd_mobilenet_v1_0.75_depth_coco,204.0,8,1,0.14285714285714285
2589,ssd_mobilenet_v1_0.75_depth_coco,205.0,9,2,0.2857142857142857
2590,ssd_mobilenet_v1_0.75_depth_coco,206.0,10,3,0.42857142857142855
2591,ssd_mobilenet_v1_0.75_depth_coco,207.0,9,3,0.5
2592,ssd_mobilenet_v1_0.75_depth_coco,208.0,8,2,0.3333333333333333
2593,ssd_mobilenet_v1_0.75_depth_coco,209.0,7,1,0.16666666666666666
2594,ssd_mobilenet_v1_0.75_depth_coco,210.0,8,2,0.3333333333333333
2595,ssd_mobilenet_v1_0.75_depth_coco,211.0,7,1,0.16666666666666666
2596,ssd_mobilenet_v1_0.75_depth_coco,212.0,7,1,0.16666666666666666
2597,ssd_mobilenet_v1_0.75_depth_coco,213.0,6,0,0.0
2598,ssd_mobilenet_v1_0.75_depth_coco,214.0,8,2,0.3333333333333333
2599,ssd_mobilenet_v1_0.75_depth_coco,215.0,6,0,0.0
2600,ssd_mobilenet_v1_0.75_depth_coco,216.0,6,0,0.0
2601,ssd_mobilenet_v1_0.75_depth_coco,217.0,7,1,0.16666666666666666
2602,ssd_mobilenet_v1_0.75_depth_coco,218.0,7,1,0.16666666666666666
2603,ssd_mobilenet_v1_0.75_depth_coco,219.0,7,2,0.4
2604,ssd_mobilenet_v1_0.75_depth_coco,220.0,10,5,1.0
2605,ssd_mobilenet_v1_0.75_depth_coco,221.0,9,4,0.8
2606,ssd_mobilenet_v1_0.75_depth_coco,222.0,9,4,0.8
2607,ssd_mobilenet_v1_0.75_depth_coco,223.0,11,6,1.2
2608,ssd_mobilenet_v1_0.75_depth_coco,224.0,10,4,0.6666666666666666
2609,ssd_mobilenet_v1_0.75_depth_coco,225.0,9,3,0.5
2610,ssd_mobilenet_v1_0.75_depth_coco,226.0,5,1,0.16666666666666666
2611,ssd_mobilenet_v1_0.75_depth_coco,227.0,7,1,0.16666666666666666
2612,ssd_mobilenet_v1_0.75_depth_coco,228.0,8,2,0.3333333333333333
2613,ssd_mobilenet_v1_0.75_depth_coco,229.0,8,2,0.3333333333333333
2614,ssd_mobilenet_v1_0.75_depth_coco,230.0,9,3,0.5
2615,ssd_mobilenet_v1_0.75_depth_coco,231.0,10,3,0.42857142857142855
2616,ssd_mobilenet_v1_0.75_depth_coco,232.0,8,1,0.14285714285714285
2617,ssd_mobilenet_v1_0.75_depth_coco,233.0,9,2,0.2857142857142857
2618,ssd_mobilenet_v1_0.75_depth_coco,234.0,8,1,0.14285714285714285
2619,ssd_mobilenet_v1_0.75_depth_coco,235.0,10,3,0.42857142857142855
2620,ssd_mobilenet_v1_0.75_depth_coco,236.0,11,4,0.5714285714285714
2621,ssd_mobilenet_v1_0.75_depth_coco,237.0,9,2,0.2857142857142857
2622,ssd_mobilenet_v1_0.75_depth_coco,238.0,9,2,0.2857142857142857
2623,ssd_mobilenet_v1_0.75_depth_coco,239.0,8,1,0.14285714285714285
2624,ssd_mobilenet_v1_0.75_depth_coco,240.0,11,4,0.5714285714285714
2625,ssd_mobilenet_v1_0.75_depth_coco,241.0,8,1,0.14285714285714285
2626,ssd_mobilenet_v1_0.75_depth_coco,242.0,7,0,0.0
2627,ssd_mobilenet_v1_0.75_depth_coco,243.0,6,1,0.14285714285714285
2628,ssd_mobilenet_v1_0.75_depth_coco,244.0,6,1,0.14285714285714285
2629,ssd_mobilenet_v1_0.75_depth_coco,245.0,6,1,0.14285714285714285
2630,ssd_mobilenet_v1_0.75_depth_coco,246.0,8,1,0.14285714285714285
2631,ssd_mobilenet_v1_0.75_depth_coco,247.0,8,1,0.14285714285714285
2632,ssd_mobilenet_v1_0.75_depth_coco,248.0,7,0,0.0
2633,ssd_mobilenet_v1_0.75_depth_coco,249.0,10,3,0.42857142857142855
2634,ssd_mobilenet_v1_0.75_depth_coco,250.0,9,2,0.2857142857142857
2635,ssd_mobilenet_v1_0.75_depth_coco,251.0,10,3,0.42857142857142855
2636,ssd_mobilenet_v1_0.75_depth_coco,252.0,10,3,0.42857142857142855
2637,ssd_mobilenet_v1_0.75_depth_coco,253.0,10,3,0.42857142857142855
2638,ssd_mobilenet_v1_0.75_depth_coco,254.0,9,2,0.2857142857142857
2639,ssd_mobilenet_v1_0.75_depth_coco,255.0,8,1,0.14285714285714285
2640,ssd_mobilenet_v1_0.75_depth_coco,256.0,8,1,0.14285714285714285
2641,ssd_mobilenet_v1_0.75_depth_coco,257.0,8,1,0.14285714285714285
2642,ssd_mobilenet_v1_0.75_depth_coco,258.0,8,1,0.14285714285714285
2643,ssd_mobilenet_v1_0.75_depth_coco,259.0,8,1,0.14285714285714285
2644,ssd_mobilenet_v1_0.75_depth_coco,260.0,8,1,0.14285714285714285
2645,ssd_mobilenet_v1_0.75_depth_coco,261.0,9,2,0.2857142857142857
2646,ssd_mobilenet_v1_0.75_depth_coco,262.0,8,1,0.14285714285714285
2647,ssd_mobilenet_v1_0.75_depth_coco,263.0,8,1,0.14285714285714285
2648,ssd_mobilenet_v1_0.75_depth_coco,264.0,7,0,0.0
2649,ssd_mobilenet_v1_0.75_depth_coco,265.0,8,1,0.14285714285714285
2650,ssd_mobilenet_v1_0.75_depth_coco,266.0,9,2,0.2857142857142857
2651,ssd_mobilenet_v1_0.75_depth_coco,267.0,9,2,0.2857142857142857
2652,ssd_mobilenet_v1_0.75_depth_coco,268.0,9,2,0.2857142857142857
2653,ssd_mobilenet_v1_0.75_depth_coco,269.0,10,3,0.42857142857142855
2654,ssd_mobilenet_v1_0.75_depth_coco,270.0,8,1,0.14285714285714285
2655,ssd_mobilenet_v1_0.75_depth_coco,271.0,7,0,0.0
2656,ssd_mobilenet_v1_0.75_depth_coco,272.0,7,0,0.0
2657,ssd_mobilenet_v1_0.75_depth_coco,273.0,9,2,0.2857142857142857
2658,ssd_mobilenet_v1_0.75_depth_coco,274.0,5,2,0.2857142857142857
2659,ssd_mobilenet_v1_0.75_depth_coco,275.0,6,1,0.14285714285714285
2660,ssd_mobilenet_v1_0.75_depth_coco,276.0,8,1,0.14285714285714285
2661,ssd_mobilenet_v1_0.75_depth_coco,277.0,9,2,0.2857142857142857
2662,ssd_mobilenet_v1_0.75_depth_coco,278.0,7,0,0.0
2663,ssd_mobilenet_v1_0.75_depth_coco,279.0,5,2,0.2857142857142857
2664,ssd_mobilenet_v1_0.75_depth_coco,280.0,5,2,0.2857142857142857
2665,ssd_mobilenet_v1_0.75_depth_coco,281.0,7,1,0.16666666666666666
2666,ssd_mobilenet_v1_0.75_depth_coco,282.0,7,1,0.16666666666666666
2667,ssd_mobilenet_v1_0.75_depth_coco,283.0,8,2,0.3333333333333333
2668,ssd_mobilenet_v1_0.75_depth_coco,284.0,8,2,0.3333333333333333
2669,ssd_mobilenet_v1_0.75_depth_coco,285.0,6,0,0.0
2670,ssd_mobilenet_v1_0.75_depth_coco,286.0,8,2,0.3333333333333333
2671,ssd_mobilenet_v1_0.75_depth_coco,287.0,9,3,0.5
2672,ssd_mobilenet_v1_0.75_depth_coco,288.0,7,1,0.16666666666666666
2673,ssd_mobilenet_v1_0.75_depth_coco,289.0,9,3,0.5
2674,ssd_mobilenet_v1_0.75_depth_coco,290.0,11,5,0.8333333333333334
2675,ssd_mobilenet_v1_0.75_depth_coco,291.0,9,3,0.5
2676,ssd_mobilenet_v1_0.75_depth_coco,292.0,9,3,0.5
2677,ssd_mobilenet_v1_0.75_depth_coco,293.0,7,1,0.16666666666666666
2678,ssd_mobilenet_v1_0.75_depth_coco,294.0,7,1,0.16666666666666666
2679,ssd_mobilenet_v1_0.75_depth_coco,295.0,5,1,0.16666666666666666
2680,ssd_mobilenet_v1_0.75_depth_coco,296.0,6,0,0.0
2681,ssd_mobilenet_v1_0.75_depth_coco,297.0,6,0,0.0
2682,ssd_mobilenet_v1_0.75_depth_coco,298.0,6,0,0.0
2683,ssd_mobilenet_v1_0.75_depth_coco,299.0,7,1,0.16666666666666666
2684,ssd_mobilenet_v1_0.75_depth_coco,300.0,8,2,0.3333333333333333
2685,ssd_mobilenet_v1_0.75_depth_coco,301.0,8,2,0.3333333333333333
2686,ssd_mobilenet_v1_0.75_depth_coco,302.0,6,0,0.0
2687,ssd_mobilenet_v1_0.75_depth_coco,303.0,6,0,0.0
2688,ssd_mobilenet_v1_0.75_depth_coco,304.0,5,1,0.16666666666666666
2689,ssd_mobilenet_v1_0.75_depth_coco,305.0,5,1,0.16666666666666666
2690,ssd_mobilenet_v1_0.75_depth_coco,306.0,5,1,0.16666666666666666
2691,ssd_mobilenet_v1_0.75_depth_coco,307.0,6,0,0.0
2692,ssd_mobilenet_v1_0.75_depth_coco,308.0,7,1,0.16666666666666666
2693,ssd_mobilenet_v1_0.75_depth_coco,309.0,9,3,0.5
2694,ssd_mobilenet_v1_0.75_depth_coco,310.0,8,2,0.3333333333333333
2695,ssd_mobilenet_v1_0.75_depth_coco,311.0,7,1,0.16666666666666666
2696,ssd_mobilenet_v1_0.75_depth_coco,312.0,7,1,0.16666666666666666
2697,ssd_mobilenet_v1_0.75_depth_coco,313.0,10,4,0.6666666666666666
